id,Email,$currency_symbol,$field_states,Account_Type,Referral_Source,Last_Activity_Time,Industry,Additional_Notes,$state,$process_flow,Subsidiary,$locked_for_me,$approved,Created_Time,$editable,City,Postcode,Pillar,State,Country,Parent_Company_1,$zia_owner_assignment,Annual_Revenue,Account_Statuses,$is_duplicate,Contact_Type_Business,Description,Website,Funding_Source_who_is_paying_for_services,Record_Image,$review,Phone,Account_Name,Modified_Time,Funnel_Status,Sector,Relationship_to_the_person_you_are_enquiring_for,How_did_you_hear_about_us,Line_2,Mobile,Line_1,$orchestration,$in_merge,Which_service_are_you_interested_in,Locked__s,Tag,$approval_state,Owner__name,Owner__id,Owner__email,$approval__delegate,$approval__takeover,$approval__approve,$approval__reject,$approval__resubmit,Created_By__name,Created_By__id,Created_By__email,$review_process__approve,$review_process__reject,$review_process__resubmit,$layout_id__display_label,$layout_id__name,$layout_id__id,Modified_By__name,Modified_By__id,Modified_By__email,Parent_Company_1__name,Parent_Company_1__id
84257000001301495,,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:26+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://fuelyourlife.com.au/,,,,1300 139 229,Fuel Your Life,2025-07-17T18:22:26+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001301494,forwardtothefuture@outlook.com,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:26+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,,,,,,Forward To The Future,2025-07-17T18:22:26+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001301493,info@fortifyhealth.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:26+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://fortifyhealth.com.au/services/ndis/support-coordination/,,,,(07) 3416 6660,Fortify Health Group,2025-07-17T18:22:26+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001301492,contactus@forsight.org.au,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:26+10:00,True,Silverwater,2128,,NSW,AUSTRALIA,,owner_recommendation_unavailable,,,False,,,https://forsight.org.au/,,,,(02) 8892 1000,Forsight,2025-07-17T18:22:26+10:00,,,,,63-79 Parramatta Road,,"Suite 508, Level 5",False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001301491,admin@footstepscs.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:26+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://footstepscs.com.au/,,,,0467 374 123,Footsteps Community Services,2025-07-17T18:22:26+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001301490,info@focusedoncare.com.au,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:26+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://www.focusedoncare.com.au/,,,,1300 144 422,Focused on Care,2025-07-17T18:22:26+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001301489,info@focuscoordination.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:26+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.focuscoordination.com.au,,,,0488 988 079,Focus Coordination,2025-07-17T18:22:26+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001301488,intake@focal.org.au,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:26+10:00,True,North Ipswich,4305,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://focal.org.au/,,,,07 3812 2014,Focal Community Services,2025-07-17T18:22:26+10:00,,,,,,,6 Canning St,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001301487,support.c@focalcare.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:26+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.focalcare.com.au,,,,0405 900 912,Focal Care Pty Ltd,2025-07-17T18:22:26+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001301486,hello@flowsupport.com.au,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:26+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://www.flowsupport.com.au/,,,,(07) 3555 5581,Flow Support,2025-07-17T18:22:26+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001301485,enquiries@flourishsupportservices.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:26+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.flourishsupportservices.com.au,,,,(07) 3495 0216,Flourish Support Services,2025-07-17T18:22:26+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001301484,hello@flourishaustralia.org.au,$,,,,2025-07-17T18:24:27+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:26+10:00,True,,,,NSW,AUSTRALIA,,owner_recommendation_unavailable,,,False,,,https://www.flourishaustralia.org.au/,,,,1300 356 874,Flourish Australia,2025-07-17T18:22:26+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294508,admin@yuss.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.yuss.au,,,,(07) 3520 8753,Your Unique Support Services Pty Ltd,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294507,admin@yourowncare.com,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.yourowncare.org,,,,0426 382 385,Your Own Care Pty Ltd,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294506,admin@yjyc.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,,,,,0429 069 699,Your Journey Your Choice Support Service,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294505,jane@yourchoicesc.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,,,,,0490 438 145,Your Choice Support Coordination,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294504,admin@yourcarehub.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.yourcarehub.com.au,,,,(07) 3073 2925,Your Care Hub,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294503,enquiries@tahc.ybl.org.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.ybl.org.au,,,,(07) 5293 9080,Your Best Life Disability And Health Ser,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294502,you@youqld.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.youqld.com.au,,,,0401 510 235,You Queensland Pty Ltd,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294501,yooralla@yooralla.com.au,$,,B2B,,2025-10-10T13:09:52+11:00,,,save,False,Colbrow Care,False,True,2025-07-17T16:54:54+10:00,True,Melbourne,3000,Disability,VIC,Australia,,owner_recommendation_unavailable,,,False,,,http://www.yooralla.com.au/services/support-coordination,NDIS,,,03 9666 4500,Yooralla,2025-10-10T13:09:52+11:00,Retained,Provider,,,,,595 Collins Street,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294500,info@yesservice.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://www.yesservice.com.au/,,,,1300 661 219,YES Services,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294499,info@yesservice.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://www.yesservice.com.au/,,,,1300 661 219,Yes Service,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294498,admin@ybridge.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://ybridge.com.au/,,,,02 5135 6685,Yellow Bridge Support Coordination,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294497,admin@xtremecare.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.xtremecareaustralia.com.au,,,,(07) 5514 6500,Xtremecare Australia Healthcare Service,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294496,admin@woodypointspecs.eq.edu.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://woodypointspecs.eq.edu.au/,,,,(07) 3480 4333,Woody Point Special School,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294495,info@wcs.org.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,,,,,,Woden Community Services,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294494,admin@wiseotsolutions.com.au,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,Revesby,2212,,NSW,AUSTRALIA,,owner_recommendation_unavailable,,,False,,,https://wiseotsolutions.com.au/,,,,1800 947 368,Wise OT Solutions,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294493,wingscommunityservices@gmail.com,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.wingscommunityservices.com.au,,,,0456 881 850,Wings Community Services Pty Ltd,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294492,support@windsorhealth.com.au,$,,,,2025-09-29T15:04:23+10:00,hospital & health care,,save,False,Lumia Care,False,True,2025-07-17T16:54:54+10:00,True,Melbourne,,,Victoria,Australia,,owner_recommendation_unavailable,,,False,,Disability Home Care Services in Melbourne Tailored Care for You | Experienced & Caring Staff | We Listen and Act to Your Needs | Disability Home Care Services in Melbourne | NDIS Registered Provider,http://www.windsorhealth.com.au,,,,,Windsor Health,2025-09-26T16:54:51+10:00,,,,,,,,False,False,Aged Care Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001294491,willowscare2018@gmail.com,$,,,,2025-07-17T18:38:30+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T16:54:54+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,,,,,,Willows Care,2025-07-17T18:38:30+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
